number;id;xscales;yscales
6054;e4e4b58d30ba504c54108061265f421f;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.8169444009034351,0.7853170717779409,0.7353721367864068,0.6763843122967661,0.6176289424488618,0.5666119573530081,0.5285233526667903,0.5064686392392598
6055;122f54c21191544de200ebe52efcf58a;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.18305559909656474,0.214682928222059,0.2646278632135932,0.32361568770323373,0.38237105755113804,0.4333880426469919,0.4714766473332096,0.4935313607607402
6056;bbf6b35a7c4f6209c72f38551287c44e;0.5966839390549468,0.5850184667177787,0.5657200324557202,0.5414273730417483,0.5154457510923062,0.4912835358366536,0.47217791309639384,0.46066705962249005;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
6057;52716cd691d26dc20c2d08d6980f8a4a;0.40331606094505323,0.41498153328222126,0.4342799675442798,0.4585726269582517,0.48455424890769383,0.5087164641633463,0.5278220869036061,0.5393329403775099;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
6058;e6270114e3dcb776d1da9900e964b46d;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.6682913107485509,0.6570185888538832,0.6371104640001566,0.6095344405038822,0.5764089163877123,0.5415809252439562,0.5107766135269446,0.49060979758700624
6059;b28e3f9fba4b728565290bdde8d4724f;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.33170868925144903,0.3429814111461168,0.3628895359998433,0.39046555949611783,0.42359108361228764,0.45841907475604365,0.4892233864730554,0.5093902024129938
6060;dd5f04864de0ec60ed911a28e735624e;0.6701422920750488,0.6701422920750488,0.6701422920750488,0.6701422920750488,0.6701422920750488,0.6701422920750488,0.6701422920750488,0.6701422920750488;0.010854762381672847,0.05394209585295611,0.1200065612247846,0.19506615674646544,0.2668195091443067,0.3268238061005212,0.3702974626242502,0.3949715267520442
6061;c2c094b211d1b2e5533d217c0cfe7509;0.2709523386283298,0.2532555975188133,0.2223351289635258,0.1801931734408148,0.130598388063573,0.0796264141256501,0.03551181571170405,0.0071098031935799815;0.6670340297259152,0.6670340297259152,0.6670340297259152,0.6670340297259152,0.6670340297259152,0.6670340297259152,0.6670340297259152,0.6670340297259152
6062;ec754374ebba8e1fc0d1c5a4ea3da5b2;0.6507589531981406,0.6338926137852231,0.6077854867990468,0.5777557430197565,0.5486759419718156,0.5240727888451614,0.5060829106310075,0.4958102542010066;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
6063;aee68859dc4d070ac5543912de8d3f8c;0.34924104680185936,0.3661073862147768,0.39221451320095324,0.4222442569802434,0.45132405802818426,0.47592721115483855,0.49391708936899237,0.5041897457989932;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
6064;8f521b5c3fb9d3a0e74c70a79cd1ffb7;0.9111526521867997,0.9111526521867997,0.9111526521867997,0.9111526521867997,0.9111526521867997,0.9111526521867997,0.9111526521867997,0.9111526521867997;0.5188447530668653,0.4707568595405636,0.3931658058208492,0.2988214210532537,0.20180219531906837,0.11497837891163032,0.04852646738832374,0.009391017855766149
6065;3f4c2f4e2a53321fa1acbf9c6c2eb876;0.6436170037299732,0.6099731574751772,0.5488799301926235,0.46052600640787933,0.348221795342908,0.22219687336374108,0.1032559393021337,0.021247148125564306;0.7327299638463589,0.7327299638463589,0.7327299638463589,0.7327299638463589,0.7327299638463589,0.7327299638463589,0.7327299638463589,0.7327299638463589
6066;1d65133c8087479ddb1614496e61d31b;0.7303558074683922,0.7303558074683922,0.7303558074683922,0.7303558074683922,0.7303558074683922,0.7303558074683922,0.7303558074683922,0.7303558074683922;0.2786975665496552,0.25255846261683895,0.21051664006769583,0.1596193655558734,0.10753159367891209,0.06113313945830649,0.025758095270045803,0.004979905052988126
6067;56a56d86b4f17b1d4d775742e3da2447;0.01668784835662507,0.0812943122562431,0.17555118598277772,0.27614607963410864,0.36642342638489955,0.4378723765980971,0.48749674646754126,0.5149020416750211;0.7584448899523595,0.7584448899523595,0.7584448899523595,0.7584448899523595,0.7584448899523595,0.7584448899523595,0.7584448899523595,0.7584448899523595
6068;5750979f94e33ab6d9aa0c96b2a4a280;0.5589587863337581,0.5589587863337581,0.5589587863337581,0.5589587863337581,0.5589587863337581,0.5589587863337581,0.5589587863337581,0.5589587863337581;0.4167714279620458,0.3899306780952049,0.34290756674600886,0.2785600098263907,0.2024471217163396,0.12378296110716418,0.055340599826856456,0.01109729394734218
6069;ee808e350bb8d5f17193eaa89ab8c1bc;0.8896346360781857,0.8896346360781857,0.8896346360781857,0.8896346360781857,0.8896346360781857,0.8896346360781857,0.8896346360781857,0.8896346360781857;0.5774122466671725,0.5295625351320306,0.45013459326194866,0.34967166451521486,0.24162748445391372,0.14059142730318344,0.060316334647915484,0.011787277645783797
6070;82bb166baf80743b86e30cf04c79f532;0.9020159903713892,0.9020159903713892,0.9020159903713892,0.9020159903713892,0.9020159903713892,0.9020159903713892,0.9020159903713892,0.9020159903713892;0.5103595842178061,0.48577941517111894,0.44059527598716963,0.37396557453994833,0.28700704473279404,0.18626836136800246,0.0879798511399175,0.018310885294299802
6071;83007815ed8b672e29885129c41cad76;0.01285726680892655,0.06263186705242257,0.13524456822260908,0.2127328348090315,0.2822672897335361,0.33729536152189926,0.37551256241151837,0.39661743434677554;0.7090978593272169,0.7090978593272169,0.7090978593272169,0.7090978593272169,0.7090978593272169,0.7090978593272169,0.7090978593272169,0.7090978593272169
6072;bb57d32e19219b4a78f6db5f0ff487b5;0.8357818389034959,0.8357818389034959,0.8357818389034959,0.8357818389034959,0.8357818389034959,0.8357818389034959,0.8357818389034959,0.8357818389034959;0.01960822847833032,0.09308804961370173,0.19381744753914507,0.29365150497355214,0.3771857411760925,0.43960243548983685,0.4811700128691991,0.5035305840184016
6073;8c14b67498b0632dea2b3fbf90a86c70;0.31748324474231543,0.31748324474231543,0.31748324474231543,0.31748324474231543,0.31748324474231543,0.31748324474231543,0.31748324474231543,0.31748324474231543;0.005886414949078013,0.029460879251278018,0.06626735442179686,0.10908580521524354,0.15104953706919383,0.18694382938357068,0.213419763646661,0.2286262421200868
6074;a2596369253f0f6d47f080474d37d9aa;0.2751296141289106,0.2559763444040261,0.22571310816732476,0.18994371419298967,0.15428641093930023,0.12330196312172302,0.10015519272466691,0.08674680390419094;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
6075;d96a1325216f2b48d45094ecb7b8233a;0.7248703858710893,0.7440236555959736,0.7742868918326752,0.8100562858070103,0.8457135890606998,0.876698036878277,0.899844807275333,0.913253196095809;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
6076;a8e41a380c5ace7f96a4c2e28fa2de03;0.3686714542190304,0.3686714542190304,0.3686714542190304,0.3686714542190304,0.3686714542190304,0.3686714542190304,0.3686714542190304,0.3686714542190304;0.006450278061004317,0.03243824604900127,0.07351657937022607,0.12209390826136299,0.17054611426976124,0.21267069710355485,0.24415300157650277,0.26239519932366456
6077;6603db2e7c09c379a152dded9c9db5cb;0.5397636717806719,0.5397636717806719,0.5397636717806719,0.5397636717806719,0.5397636717806719,0.5397636717806719,0.5397636717806719,0.5397636717806719;0.4652746763823817,0.4295347702782506,0.3691551342774685,0.29084142899684723,0.20409482902217355,0.12050222314666556,0.05230989439518104,0.010296334740637344
6078;572ac6054d96746b28815b2a9ba4a11d;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.707757107015881,0.6973234315461055,0.6796762547188071,0.656749336903578,0.6313032059327214,0.6067319718402475,0.5866508369682708,0.5742623328033121
6079;ee1c4dc68ff467bf1029f405ac464f9c;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.2922428929841189,0.3026765684538943,0.32032374528119273,0.34325066309642194,0.3686967940672786,0.3932680281597522,0.4133491630317291,0.42573766719668765
6080;947dc8f6e64cb834d072b4f26f736b35;0.8682683814266131,0.8141022832562012,0.725573089427834,0.6160047752223033,0.5010656231914574,0.39620084777817316,0.31462796988969366,0.266043661710978;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
6081;7d8f73c77aacbbc012bd6d21192e72ee;0.13173161857338683,0.18589771674379876,0.2744269105721659,0.3839952247776965,0.49893437680854236,0.6037991522218267,0.6853720301103063,0.7339563382890218;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
6082;3ba7dd4dd30cb6b7054a61d4fa96d52d;0.023644272318014487,0.11591181249363874,0.2526404682835317,0.40140467867023677,0.5374807849488235,0.6469459211552148,0.7239139744201535,0.7667551770801528;0.8621498004316024,0.8621498004316024,0.8621498004316024,0.8621498004316024,0.8621498004316024,0.8621498004316024,0.8621498004316024,0.8621498004316024
6083;c24d9f8a346753231b1d9885bf14311a;0.5082481011401254,0.47850579072714067,0.42548775978577347,0.35099321723619165,0.2598457499697722,0.1620006261417427,0.07368676471788316,0.01494424631302289;0.843690417343408,0.843690417343408,0.843690417343408,0.843690417343408,0.843690417343408,0.843690417343408,0.843690417343408,0.843690417343408
6084;ddc03830f6289874b02d066b0f700c56;0.3604201786200071,0.3604201786200071,0.3604201786200071,0.3604201786200071,0.3604201786200071,0.3604201786200071,0.3604201786200071,0.3604201786200071;0.006812317726150148,0.03487898892766401,0.0813762373803147,0.14002367039791455,0.20289363434610705,0.26149600957787694,0.30792665798792357,0.33593992196135036
6085;077d3d7d6e2cee0bc738f219f375069f;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.4654089754286185,0.44820816476377723,0.41748030107689027,0.3741616320978112,0.3209297521991512,0.2635032585259671,0.2114172955577912,0.17663794231268942
6086;367eea6b00285bf4da85efc3df2276c5;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.5345910245713814,0.5517918352362228,0.5825196989231096,0.6258383679021886,0.6790702478008487,0.7364967414740329,0.7885827044422087,0.8233620576873104
6087;869a1177745ff6b820beb079e04069e0;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.3210526361113976,0.30384132792204255,0.2738127161467502,0.232975525777483,0.185047638106894,0.13593625091052605,0.09355203098472757,0.06632283042107782
6088;f8819bb1d982af2fb3e3180f0ef176b6;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.6789473638886023,0.6961586720779573,0.7261872838532497,0.767024474222517,0.814952361893106,0.8640637490894739,0.9064479690152724,0.9336771695789221
6089;bb5e72fd2ac38e44652b73359cad8178;0.7817719457369097,0.7400657078520073,0.6724444280148947,0.5896735603843613,0.5039211364470015,0.4266283902608341,0.3671156991099489,0.3319216307480845;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
6090;d03b20d0b9bde21832eb28070325129d;0.21822805426309017,0.2599342921479925,0.3275555719851052,0.41032643961563864,0.49607886355299846,0.5733716097391659,0.6328843008900511,0.6680783692519153;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
6091;d02dd7d87b87da8ffb4f0be487dd70c2;0.02254646045151763,0.11066715738873137,0.2416536721537701,0.3847196590959102,0.5160877684315749,0.6221171249572062,0.6968578716972686,0.7385269646521629;0.8086477928148679,0.8086477928148679,0.8086477928148679,0.8086477928148679,0.8086477928148679,0.8086477928148679,0.8086477928148679,0.8086477928148679
6092;a36d6e8100f177521551b6fb28c1cf86;0.45585729945824993,0.4323164998209457,0.3894887904651881,0.3273666024263067,0.24808894706041826,0.15870182430516871,0.07392522300602518,0.015236750612373019;0.6636403057076262,0.6636403057076262,0.6636403057076262,0.6636403057076262,0.6636403057076262,0.6636403057076262,0.6636403057076262,0.6636403057076262
6093;92f5c58dff4abee8c35cb8d99e6a9288;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.5331387010210268,0.5281760188459502,0.5197891106591607,0.508905743979697,0.49684336944007934,0.48521252367874634,0.47571930582692074,0.46986820340804447
6094;1c3354ee6802c53835dc68ac36dfff70;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.4668612989789732,0.4718239811540496,0.4802108893408393,0.491094256020303,0.5031566305599207,0.5147874763212537,0.5242806941730791,0.5301317965919555
6095;8394a1adf944f42939302e2fcebfc4fb;0.6008884457465522,0.5668398219055567,0.5058114288848268,0.41933099113342964,0.3123397729550632,0.19601754191638598,0.08969565732995304,0.018264024696328148;0.9010421366056119,0.9010421366056119,0.9010421366056119,0.9010421366056119,0.9010421366056119,0.9010421366056119,0.9010421366056119,0.9010421366056119
6096;b99dd012ed912dab7a8ad8b7e96d3e25;0.7346835443037973,0.7346835443037973,0.7346835443037973,0.7346835443037973,0.7346835443037973,0.7346835443037973,0.7346835443037973,0.7346835443037973;0.022270860044601083,0.1088442802838028,0.23616351998776808,0.3733886849648244,0.4977386628043315,0.5969690740880217,0.666317266400598,0.704766808133262
6097;510817c60398523818284ba32d9a8066;0.7330019091631942,0.7076564928040665,0.6631566185076383,0.6020620381795314,0.5294970680803581,0.4541560651441488,0.38831895416850853,0.34561729496830207;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
6098;bdbe7a17082681bdd703e4657916e7a7;0.2669980908368057,0.2923435071959333,0.3368433814923616,0.3979379618204685,0.47050293191964176,0.5458439348558511,0.6116810458314914,0.6543827050316978;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
6099;3d79fe93835425a645d157ea2c15db3c;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.46212964814598323,0.44245389675553226,0.40884950860190183,0.36456934251930145,0.3145815040946816,0.265449596242907,0.22465059954901723,0.19918529912703356
6100;4ead932c8b9675a49067cfa4530ba954;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.5378703518540168,0.5575461032444676,0.5911504913980982,0.6354306574806984,0.6854184959053184,0.734550403757093,0.7753494004509827,0.8008147008729664
6101;45825530c1e7a1f853c8855df29cb7f9;0.004614398085802844,0.024577891794035692,0.06144555182620628,0.11621713516252997,0.18843639177644225,0.2731611051923959,0.3569441805133311,0.4170130560966052;0.5789032583366264,0.5789032583366264,0.5789032583366264,0.5789032583366264,0.5789032583366264,0.5789032583366264,0.5789032583366264,0.5789032583366264
